timstamp,open,high,low,close
1644796800000,2871.14000000,2964.97000000,2829.01000000,2929.75000000
1644883200000,2929.75000000,3196.19000000,2912.06000000,3183.52000000
1644969600000,3183.53000000,3186.77000000,3044.03000000,3122.30000000
1645056000000,3122.31000000,3160.00000000,2851.55000000,2891.87000000
1645142400000,2891.88000000,2943.97000000,2750.00000000,2779.48000000
1645228800000,2779.30000000,2830.96000000,2694.45000000,2763.63000000
1645315200000,2763.63000000,2764.64000000,2576.00000000,2621.99000000
1645401600000,2621.99000000,2759.51000000,2558.00000000,2568.02000000
1645488000000,2568.03000000,2665.74000000,2500.00000000,2636.29000000
1645574400000,2636.28000000,2753.55000000,2575.83000000,2579.71000000
1645660800000,2579.70000000,2740.00000000,2300.00000000,2596.20000000
1645747200000,2596.26000000,2834.97000000,2571.72000000,2768.49000000
1645833600000,2768.05000000,2878.00000000,2727.50000000,2779.47000000
1645920000000,2779.47000000,2836.33000000,2557.98000000,2616.79000000
1646006400000,2616.79000000,2951.60000000,2568.62000000,2920.95000000
1646092800000,2920.83000000,3037.94000000,2854.09000000,2976.33000000
1646179200000,2976.33000000,3043.91000000,2914.21000000,2947.30000000
1646265600000,2947.31000000,2970.97000000,2785.00000000,2833.99000000
1646352000000,2834.00000000,2836.17000000,2573.00000000,2622.10000000
1646438400000,2622.11000000,2685.12000000,2589.38000000,2665.15000000
1646524800000,2665.16000000,2676.29000000,2535.00000000,2551.29000000
1646611200000,2551.30000000,2649.00000000,2445.00000000,2491.12000000
1646697600000,2491.12000000,2624.00000000,2480.15000000,2575.97000000
1646784000000,2575.98000000,2775.85000000,2567.70000000,2726.98000000
1646870400000,2726.98000000,2733.25000000,2550.27000000,2606.70000000
1646956800000,2606.69000000,2676.78000000,2522.57000000,2556.86000000
1647043200000,2556.86000000,2616.79000000,2553.39000000,2568.80000000
1647129600000,2568.80000000,2603.32000000,2493.00000000,2515.65000000
1647216000000,2515.66000000,2609.60000000,2498.67000000,2589.41000000
1647302400000,2589.42000000,2669.00000000,2507.00000000,2617.73000000
1647388800000,2617.74000000,2788.00000000,2603.38000000,2773.81000000
1647475200000,2773.80000000,2836.00000000,2746.42000000,2811.92000000
1647561600000,2811.91000000,2984.00000000,2765.59000000,2938.92000000
1647648000000,2938.84000000,2987.70000000,2890.86000000,2950.84000000
1647734400000,2950.85000000,2964.17000000,2817.21000000,2861.38000000
1647820800000,2861.39000000,2960.57000000,2829.81000000,2890.03000000
1647907200000,2890.03000000,3052.85000000,2886.43000000,2969.64000000
1647993600000,2969.64000000,3045.20000000,2920.65000000,3036.00000000
1648080000000,3035.99000000,3129.11000000,2999.11000000,3110.76000000
1648166400000,3110.75000000,3193.28000000,3076.00000000,3102.14000000
1648252800000,3102.13000000,3153.20000000,3084.90000000,3145.00000000
1648339200000,3145.01000000,3299.37000000,3126.02000000,3295.65000000
1648425600000,3295.65000000,3431.15000000,3275.01000000,3332.92000000
1648512000000,3332.91000000,3481.87000000,3329.68000000,3400.51000000
1648598400000,3400.51000000,3446.90000000,3331.84000000,3385.79000000
1648684800000,3385.80000000,3444.83000000,3261.35000000,3281.51000000
1648771200000,3281.51000000,3481.29000000,3210.68000000,3455.21000000
1648857600000,3455.20000000,3532.20000000,3433.14000000,3443.77000000
1648944000000,3443.77000000,3580.34000000,3412.11000000,3521.91000000
1649030400000,3521.90000000,3547.00000000,3405.97000000,3519.50000000
1649116800000,3519.50000000,3555.00000000,3400.00000000,3406.99000000
1649203200000,3407.00000000,3407.50000000,3162.39000000,3168.51000000
1649289600000,3168.52000000,3268.98000000,3143.15000000,3227.19000000
1649376000000,3227.20000000,3314.02000000,3173.52000000,3192.39000000
1649462400000,3192.39000000,3268.40000000,3181.28000000,3258.57000000
1649548800000,3258.57000000,3307.22000000,3193.00000000,3203.04000000
1649635200000,3203.04000000,3213.63000000,2950.00000000,2979.74000000
1649721600000,2979.75000000,3085.00000000,2950.00000000,3027.66000000
1649808000000,3027.65000000,3128.97000000,2996.86000000,3118.28000000
1649894400000,3118.28000000,3145.00000000,2976.30000000,3021.98000000
1649980800000,3021.98000000,3060.92000000,2993.13000000,3040.56000000
1650067200000,3040.57000000,3086.10000000,3010.03000000,3059.30000000
1650153600000,3059.30000000,3083.00000000,2981.70000000,2988.06000000
1650240000000,2988.07000000,3069.60000000,2883.22000000,3055.56000000
1650326400000,3055.56000000,3131.00000000,3030.34000000,3101.77000000
1650412800000,3101.74000000,3166.50000000,3036.45000000,3076.04000000
1650499200000,3076.03000000,3180.00000000,2942.31000000,2983.58000000
1650585600000,2983.57000000,3034.32000000,2930.35000000,2962.39000000
1650672000000,2962.39000000,2978.03000000,2913.89000000,2933.03000000
1650758400000,2933.04000000,2967.06000000,2912.09000000,2921.00000000
1650844800000,2920.99000000,3025.65000000,2797.01000000,3006.62000000
1650931200000,3006.63000000,3039.54000000,2767.00000000,2809.67000000
1651017600000,2809.68000000,2919.87000000,2794.46000000,2888.96000000
1651104000000,2888.95000000,2980.00000000,2853.83000000,2936.93000000
1651190400000,2936.92000000,2946.46000000,2776.63000000,2817.13000000
1651276800000,2817.13000000,2841.63000000,2709.26000000,2726.66000000
1651363200000,2726.67000000,2849.90000000,2716.13000000,2824.81000000
1651449600000,2824.81000000,2894.22000000,2778.78000000,2856.54000000
1651536000000,2856.54000000,2861.47000000,2755.19000000,2781.70000000
1651622400000,2781.70000000,2965.85000000,2771.74000000,2940.64000000
1651708800000,2940.65000000,2954.65000000,2683.00000000,2747.97000000
1651795200000,2747.96000000,2758.18000000,2632.95000000,2692.85000000
1651881600000,2692.86000000,2704.36000000,2584.75000000,2635.34000000
1651968000000,2635.35000000,2642.00000000,2484.00000000,2519.71000000
1652054400000,2519.71000000,2530.78000000,2225.00000000,2228.55000000
1652140800000,2229.00000000,2457.34000000,2200.00000000,2342.05000000
1652227200000,2342.04000000,2451.37000000,2005.00000000,2084.99000000
1652313600000,2084.99000000,2195.00000000,1800.00000000,1960.22000000
1652400000000,1960.22000000,2147.54000000,1940.23000000,2009.69000000
1652486400000,2009.69000000,2070.06000000,1951.21000000,2056.48000000
1652572800000,2056.47000000,2167.00000000,2000.68000000,2145.29000000
